#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,topic
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:08:00Z,50.01399994,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:12:00Z,50.017499922499994,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:16:00Z,49.9495000825,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:20:00Z,49.991249082500005,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:24:00Z,50.03900051000001,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:28:00Z,50.0160007475,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:32:00Z,50.01433309,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:36:00Z,50.0377502425,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:40:00Z,49.9510002125,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:44:00Z,49.959750175,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:48:00Z,50.04074955,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:52:00Z,49.9625005725,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:56:00Z,49.915000915,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:00:00Z,50.026000975,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:04:00Z,50.008749962500005,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:08:00Z,49.8602504725,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:12:00Z,49.861750602499995,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:16:00Z,49.94500096666667,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:20:00Z,50.007499695,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:24:00Z,49.94675064,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:28:00Z,50.05299886333333,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:32:00Z,50.1537494675,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:36:00Z,50.1932497025,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:40:00Z,50.136499405,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:44:00Z,50.119000435,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:48:00Z,50.113250732500006,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:52:00Z,50.04666646333334,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:56:00Z,50.0002498625,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:00:00Z,50.0147495275,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:04:00Z,50.0290002825,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:08:00Z,49.89450073249999,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:12:00Z,49.935000419999994,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:16:00Z,50.062333423333335,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:20:00Z,50.007248877500004,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:24:00Z,49.94524956,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:28:00Z,50.0215005875,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:32:00Z,50.1002511975,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:36:00Z,50.112999915,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:40:00Z,50.039332073333334,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:44:00Z,49.92500019,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:48:00Z,49.819999695,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:52:00Z,49.80274868,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T08:56:00Z,49.953749654999996,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:00:00Z,50.0072507875,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:04:00Z,49.97000122,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:08:00Z,50.02333323333334,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:12:00Z,49.9597492225,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:16:00Z,49.871500014999995,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:20:00Z,50.01300048750001,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:24:00Z,50.0565004325,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:28:00Z,49.987000464999994,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:32:00Z,49.98166656666667,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:36:00Z,50.07100104999999,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:40:00Z,50.008750915,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:44:00Z,49.9997501375,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:48:00Z,50.033250810000006,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:52:00Z,50.0434999475,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T09:56:00Z,50.00999959333333,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:00:00Z,49.95949935750001,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:04:00Z,49.9595003125,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:08:00Z,50.02799988,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:12:00Z,49.9882497775,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:16:00Z,49.96250057,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:20:00Z,50.04499944333333,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:24:00Z,49.97424984,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:28:00Z,49.932250025,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:32:00Z,50.072499275,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:36:00Z,50.187249185,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:40:00Z,50.08933258,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:44:00Z,49.9902505875,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:48:00Z,49.89500046,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:52:00Z,49.98124980750001,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T10:56:00Z,50.0464992525,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:00:00Z,49.94525051,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:04:00Z,49.93650055,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:08:00Z,50.002666473333335,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:12:00Z,50.030499459999994,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:16:00Z,49.9074993125,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:20:00Z,49.90024948,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:24:00Z,49.975249287500006,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:28:00Z,49.974250792499994,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:32:00Z,49.995499609999996,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:36:00Z,49.9330012,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:40:00Z,49.883000374999995,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:44:00Z,49.929250715,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:48:00Z,49.98399925,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:52:00Z,50.00875091500001,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T11:56:00Z,49.920749664999995,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:00:00Z,49.98500061000001,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:04:00Z,50.0565004325,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:08:00Z,49.96974945,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:12:00Z,49.920499802500004,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:16:00Z,50.0072507875,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:20:00Z,49.9942502975,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:24:00Z,49.936999003333334,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:28:00Z,50.024750707500004,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:32:00Z,50.095748902500006,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:36:00Z,50.085500715,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:40:00Z,49.98999977,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:44:00Z,49.965500829999996,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:48:00Z,50.062333423333335,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:52:00Z,50.008500097500004,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T12:56:00Z,49.90833282666667,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T13:00:00Z,50.038749692500005,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,1,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T13:04:00Z,50.122333526666665,Freq,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:00:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:04:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:08:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:12:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:16:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:20:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:24:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:28:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:32:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:36:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:40:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:44:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:48:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:52:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T05:56:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:00:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:04:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:08:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:12:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:16:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:20:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:24:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:28:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:32:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:36:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:40:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:44:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:48:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:52:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T06:56:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:00:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:04:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:08:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
,,2,2023-07-06T04:57:47.880609479Z,2023-07-07T04:57:47.880609479Z,2023-07-06T07:12:00Z,0,I1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5113024/0
